image_urls,jav_id,jav_magnet,jav_time,jav_update,jav_url
https://pics.javcdn.pw/cover/7tr2_b.jpg,MLP-003,"[{'magnetUrl': 'magnet:?xt=urn:btih:C55762A525B80E29D6762194F312D267AD4BD966&dn=mlp+003+720p', 'size': '2.71GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8df5b7c2872787dfb4d49359e7198c2afd200797&dn=MLP-003', 'size': '5.34GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:641D4FB53E47B3863EF90D12F65981850B55A279&dn=MLP-003.mp4', 'size': '5.20GB'}]", 125分鐘, 2020-08-15,https://www.fanbus.in/MLP-003
https://pics.dmm.co.jp/digital/video/ddhh00018/ddhh00018pl.jpg,DDHH-018,"[{'magnetUrl': 'magnet:?xt=urn:btih:f44c3418d166c5017fb21cf6a24047191a7a557f&dn=DDHH-018', 'size': '5.42GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:07EC1602C64593F83D28AC29E030F0C99838A16C&dn=DDHH018', 'size': '1.33GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:85CD10AAC7B42CEA3338436B09F3289F903BB19A&dn=HD-ddhh-018', 'size': '2.34GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:75CCFC58B21B5DD07ADB6C6C7AE5412DBA0495A6&dn=ddhh00018', 'size': '3.67GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:B5E20EED740494DC5D0492709D579D168178D484&dn=ddhh-018', 'size': '5.31GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:7C19C2DDF500A986EB96F680510F0D9FFD42AE8D&dn=DDHH-018.mp4', 'size': '5.31GB'}]", 126分鐘, 2020-08-16,https://www.fanbus.in/DDHH-018
https://pics.javcdn.pw/cover/7t3d_b.jpg,JJBK-034,"[{'magnetUrl': 'magnet:?xt=urn:btih:6F6590B090FCE223A155252CBB83BF7ED82C775B&dn=HD_JJBK-034', 'size': '3.05GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:4bc651aa181d1774f24f4889a6182ecf88d89b24&dn=JJBK-034', 'size': '6.99GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:FEB3EEDD5E1B9071FCCAF1FA315F0BE523979F9C&dn=JJBK-034.mp4', 'size': '6.85GB'}]", 160分鐘, 2020-08-15,https://www.fanbus.in/JJBK-034
https://pics.javcdn.pw/cover/7t1s_b.jpg,MMKZ-082,"[{'magnetUrl': 'magnet:?xt=urn:btih:0B337E4DF44CA4E2DB6E66744813320B97C25367&dn=MMKZ082C', 'size': '4.41GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:0bbb8cb5e36de700b641befd79fb7bf5c50d3843&dn=MMKZ-082', 'size': '6.28GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:F9F6B55CB5C4493F2CAF888AB7447F52C8CA5B91&dn=MMKZ-082', 'size': '1.23GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:F14D81B3308329419C2470251A149B019D643CCA&dn=MMKZ082', 'size': '1.64GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:88FE43E88891EB3F737670552E8539DAB03A6AA7&dn=HD_MMKZ-082', 'size': '2.75GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:C000C64B6EFA3991FBF2125AAA098A6F7FA4B5BC&dn=MMKZ082', 'size': '1.51GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:D795365FF36B007F6C6C1410DEE58592180247A5&dn=mmkz-082', 'size': '6.2GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A74C8BBF0889E03B1A51385BD74E07500AF50D60&dn=MMKZ-082.mp4', 'size': '1.64GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:4D99DE6E39C550DB639D1F1892CF62D4A4DD689E&dn=MMKZ-082.mp4', 'size': '6.39GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:5B931B2EC565DD0C0669ECE61F3E6D107C340554&dn=mmkz-082', 'size': '6.14GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:86CD3EAFC604E4B5C89560DF336E2987F7C80919&dn=MMKZ-082', 'size': '6.41GB'}]", 148分鐘, 2020-08-16,https://www.fanbus.in/MMKZ-082
https://pics.javcdn.pw/cover/7t1r_b.jpg,MMYM-039,"[{'magnetUrl': 'magnet:?xt=urn:btih:72AF240900D00418F3DFE30ECA4F6623349C57A1&dn=mmym-039-C', 'size': '6.22GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:2F9FF38EE642C9CD1263AE83F011BBCAA34577E4&dn=mmym-039+A+Foul-Mouthed+Girl+Chisato+Shoda.mp4', 'size': '1.70GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:52e5994f027fe5d62496504139b8a9a6dc97c3bc&dn=MMYM-039', 'size': '6.53GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:961550DAC5C6E99C5234FE1B9C2401E63E550531&dn=mmym039c', 'size': '4.54GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:9EEB770C17E764B9783B0B97F8B10806525047CA&dn=mmym-039.mp4', 'size': '1.68GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:15479807C096655AC21B921F64CD89D32224FAC0&dn=mmym-039', 'size': '6.45GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:52CD6B5CEB7CE57F31CBDF0608979E29BB56E5D9&dn=MMYM-039.mp4', 'size': '1.70GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:542F23D49AB98587CAF3DD7CC3E97EF18944C343&dn=MMYM-039.mp4', 'size': '6.62GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:439F9F513CAC626959C607EEC53FD1FA1235C1FF&dn=mmym-039', 'size': '6.39GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:BE841902B19A2434D1F3148911EEE12E9B2D3780&dn=MMYM-039', 'size': '6.64GB'}]", 153分鐘, 2020-08-16,https://www.fanbus.in/MMYM-039
https://pics.javcdn.pw/cover/7t1t_b.jpg,MGMP-051,"[{'magnetUrl': 'magnet:?xt=urn:btih:cc6fb0fb1a034845b306e6a36ef2f55d90de9daf&dn=MGMP-051', 'size': '6.74GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:C9B4CB3464FB03529229EE57CA1946EB9B584C38&dn=mgmp051c', 'size': '4.66GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:819822BFACF15F1FDE1987D4BB7089077595A23D&dn=mgmp-051.mp4', 'size': '1.76GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:ECB55CAD34C1D76836F7195359F617A5255E963A&dn=mgmp-051', 'size': '6.63GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:1CA900003CDFA1B71468FAE80E63CA53480ECB3A&dn=MGMP-051.mp4', 'size': '6.63GB'}]", 157分鐘, 2020-08-16,https://www.fanbus.in/MGMP-051
https://pics.dmm.co.jp/digital/video/ddob00078/ddob00078pl.jpg,DDOB-078,"[{'magnetUrl': 'magnet:?xt=urn:btih:3E1AE5A17AD4D78C181325283E01278E9265E482&dn=ddob-078+Mind-Blowing+Pussy+Orgasms+Crouching+Shame+A+Tall+Married+Woman+Is+Goi.mp4', 'size': '4.57GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:58e179c92db73e236521f5cc79051b189371622d&dn=DDOB-078', 'size': '4.67GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8DC076CE42E0599DCB321C4914A04408AA4D050B&dn=HD-ddob-078', 'size': '2.01GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:37839E86FCE6F60A867B38499EE5DFFAD74D2BA1&dn=ddob00078', 'size': '3.15GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:3A3180E88EF88148C52BA8C4B6EAC305D96F512A&dn=ddob-078', 'size': '4.57GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:6FFF3133DF26E5172A99A36A2FA1E63DE0FDB51D&dn=DDOB-078.mp4', 'size': '4.57GB'}]", 108分鐘, 2020-08-16,https://www.fanbus.in/DDOB-078
https://pics.dmm.co.jp/digital/video/ddob00077/ddob00077pl.jpg,DDOB-077,"[{'magnetUrl': 'magnet:?xt=urn:btih:84190ef308ee9f9cbd49d2d94006ca050ef4dfc9&dn=DDOB-077', 'size': '5.23GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:AB75E81767B92295434EB34D7F3C5088F4FD23BA&dn=ddob00077', 'size': '3.55GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8AA47B40B66A38DE038EE6C7BFD55881983BDA1B&dn=HD-ddob-077', 'size': '2.26GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:B967225F9803AB81DB82383569E31C14555E3F65&dn=DDOB-077.mp4', 'size': '1.15GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:06B34E0519EE193349A1A1E9081B96DE2FEF0553&dn=ddob-077', 'size': '5.13GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:55F6C6E2A0B11891ACCEAD92A991D04460ED9317&dn=DDOB-077.mp4', 'size': '5.13GB'}]", 122分鐘, 2020-08-16,https://www.fanbus.in/DDOB-077
https://pics.dmm.co.jp/digital/video/ddkh00001/ddkh00001pl.jpg,DDKH-001,"[{'magnetUrl': 'magnet:?xt=urn:btih:b495ab61902ed44d688e5074a409c239f7f6ceb7&dn=DDKH-001', 'size': '4.67GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A33BA1E594579959F0190390FD429EF4B77A6CD3&dn=ddkh-001.mp4', 'size': '1.22GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:2FB3D42612CDDE310628BC16625ED1037358519B&dn=DDKH001', 'size': '1.17GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:CD9777B31384898C90CBE8D1AC9B5FA60B354B96&dn=HD-ddkh-001', 'size': '2.02GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:B23BF188202C1519108905EA90A754BB65B143DB&dn=ddkh-001', 'size': '4.57GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:0F62EBE9364E684AFC901D3385737E6539FB38A6&dn=DDKH-001.mp4', 'size': '4.57GB'}]", 108分鐘, 2020-08-16,https://www.fanbus.in/DDKH-001
https://pics.dmm.co.jp/digital/video/ddkm00013/ddkm00013pl.jpg,DDKM-013,"[{'magnetUrl': 'magnet:?xt=urn:btih:14A333219D323E956D9837FB5601E57EBFA5E287&dn=DDKM013C', 'size': '3.60GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:fe61cc233faccd221c114941d8b2c7e639725013&dn=DDKM-013', 'size': '5.12GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:BA7624B119F9CF4ACA1DD7E7399CCAE18B8409ED&dn=ddkm00013', 'size': '3.49GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:4E0001EFB9F5BE4270351C6D1F9B503729F75721&dn=DDKM-013.mp4', 'size': '1.12GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:97AEB2F78B4044CC98BA4C3E9610D728C9AF8231&dn=HD_ddkm-013', 'size': '2.23GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:22CBCF79AA2E3F246F416795048C60065CAC90A7&dn=ddkm-013', 'size': '4.98GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:4EC886811E034C3298CA3E1AD180F64F6A80B86E&dn=DDKM-013.mp4', 'size': '4.98GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:398AD8523BC09FFB6FEBFAB5910F37F496D9AE6E&dn=ddkm-013', 'size': '4.98GB'}]", 120分鐘, 2020-08-16,https://www.fanbus.in/DDKM-013
https://pics.javcdn.pw/cover/7t44_b.jpg,SSNI-845,"[{'magnetUrl': 'magnet:?xt=urn:btih:B97F4C2DFD6DF585221A8C3F2EC13686E6933B5B&dn=SSNI845C', 'size': '5.17GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:2E0B810D170EEB8CC5A0228EEDF3A16CC8582CEC&dn=SSNI-845+%E3%80%90%E3%82%B5%E3%83%9E%E3%83%BC%E3%82%AD%E3%83%A3%E3%83%B3%E3%83%9A%E3%83%BC%E3%83%B3%E3%80%91%E5%BD%BC%E5%A5%B3%E3%81%AE%E5%A7%89%E3%81%AF%E7%BE%8E%E4%BA%BA%E3%81%A7%E5%B7%A8%E4%B9%B3%E3%81%97%E3%81%8B%E3%82%82%E3%83%89S%EF%BC%81%E5%A4%A7%E8%83%86M%E6%80%A7%E6%84%9F%E3%83%97%E3%83%AC%E3%82%A4%E3%81%A7%E3%81%AA%E3%81%99%E8%A1%93%E3%82%82%E3%81%AA%E3%81%8F%E3%83%8C%E3%82%AD%E3%81%BE%E3%81%8F%E3%82%89%E3%82%8C%E3%82%8B%E3%83%89M%E3%81%AA%E5%83%95%E3%80%82', 'size': '1.27GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8ADC8927C934E539957A829BACA6FB130BBF28AB&dn=SSNI-845', 'size': '1.70GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:58364390D29153975AB12D486F9365C8DE201FBB&dn=ssni-845.mp4', 'size': '1.75GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:1FFE4DBCF0960CCC48E65617BAA064C7079502B7&dn=ssni845_ch', 'size': '2.13GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:50738151180884C72EBD1D3B1CB7C9D559BC3ED5&dn=SSNI-845', 'size': '1.45GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:CF91E54F2FA957B5DF13B0D2E5AF4079F6124449&dn=ssni00845', 'size': '5.12GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:3C18F009DC35D32F76E97C44A74E1B7873333373&dn=SSNI-845.HD', 'size': '4.40GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:1FA6B8C7A8401F398CF5BA5D4CCB6B4D6560FDFB&dn=ssni-845-C', 'size': '7.26GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:BA2FCFC7A9EE39B0E206DD0A42A218D0B5D5926D&dn=ssni-845ch', 'size': '7.53GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:DD724C6CA8786CD1B8119490E1BB45294ADD2389&dn=SSNI-845_FHD.mp4', 'size': '7.52GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:fa2e6d6b9df54858402b6eb25c93a65c5575105d&dn=SSNI-845', 'size': '7.4GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:02ABF05B50C0F5DBDA76F148151782EBAEABEC21&dn=SSNI-845.mp4', 'size': '1.93GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:4077CEBB8B0DFDDE3692A618643CD0DF6F2DADDA&dn=SSNI845', 'size': '1.93GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:DBC606DCF1B019F63E034FC52BAC46C8816D056F&dn=SSNI-845.mp4', 'size': '1.93GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:D6D12A8799A0E80ADF3C0E343FC768EC12D403C5&dn=SSNI845', 'size': '1.78GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:DECDE1711BBA1BE0C2CE8A0D458BCC4BE97C6B1D&dn=ssni-845', 'size': '7.26GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:C3FAD224BA69417039D550F33044184F7FE86CAC&dn=SSNI-845.mp4', 'size': '7.52GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:DE749D267F6BFCD7A8033BA4B0B932D16BFFF24F&dn=ssni-845', 'size': '7.33GB'}]", 170分鐘, 2020-08-15,https://www.fanbus.in/SSNI-845
https://pics.javcdn.pw/cover/7t45_b.jpg,MVSD-436,"[{'magnetUrl': 'magnet:?xt=urn:btih:C9502A20D00D5A2C991498BAEB4BE3C186EF9DB7&dn=MVSD436C', 'size': '3.27GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:170CEB02BAA58B9D4FD0513B2C92B294984C597F&dn=MVSD-436', 'size': '852.59MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:1E1587BBAFE9307909C357C863B40FFF4EE7C667&dn=mvsd436_ch', 'size': '1.33GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:865512C5FC60EEE758C8B97C19EC3F52C34A2321&dn=MVSD-436', 'size': '926.82MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:02B7FC64011335FD89FAA055FC74F5E76D60BBE9&dn=MVSD436C', 'size': '1.14GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:F4BC169EE861C8E265F9EC1A549CEF91D137BD3F&dn=MVSD-436.HD', 'size': '2.76GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:E1DCDD5B75C08BEC709FD453A9CD86EF9B00E5CB&dn=mvsd-436ch', 'size': '4.73GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:E33139D3EFB03B4700D7FD67A986964A2A697AA6&dn=HD_mvsd-436', 'size': '2.02GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:fe5199a184106b5d0b2e13b81336a4cd0bbf664c&dn=MVSD-436', 'size': '4.66GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A515D888ADD8CD57E65294ECD9E62CFDEFA307EC&dn=mvsd-436', 'size': '4.58GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:4E640A4A6D7D9E7E90986B9B876BF6F95E231B5D&dn=MVSD436', 'size': '1.17GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:C4665D11679D4EFB99F2F1E8C16A0693DA9CED64&dn=mvsd-436', 'size': '4.52GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:C3C0B6BBE8ED2C2395566A29F2695E6B4EEE683F&dn=MVSD-436.mp4', 'size': '4.69GB'}]", 110分鐘, 2020-08-15,https://www.fanbus.in/MVSD-436
https://pics.javcdn.pw/cover/7t40_b.jpg,BLK-466,"[{'magnetUrl': 'magnet:?xt=urn:btih:697C17AE929BDE96723BEE648079CF8A62301B6A&dn=BLK466C', 'size': '4.48GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8F23FC7FA54B9F5FC2DB8B640B9B20BCB3BBC610&dn=BLK-466', 'size': '1.15GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:32F4A2603FD9E3034170ECB80D83B3868E4161C6&dn=BLK466', 'size': '1.44GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:0574DA19B3BD1141A933EB2BFB1AF5D1ABC51B2C&dn=BLK-466', 'size': '1.25GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:3D429433A1543F405D15511AE7C86A31B6BCCE06&dn=blk-466ch', 'size': '6.52GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:1EED9C10136810DE4EBD126F7872F1169A786266&dn=BLK-466.HD', 'size': '3.81GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:B1EE09C3D3210A03067E7B453E3A1681970ED097&dn=blk00466', 'size': '4.37GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:026a87a032f1dbb1e251851b65960acdfe753d42&dn=BLK-466', 'size': '6.41GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:D2E686AFC274E2F1EDED86DAF65AF7DDB0527933&dn=HD_blk-466', 'size': '2.79GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:192EF3A10E11FF6636D9296E36D88872184E2EBA&dn=blk-466', 'size': '6.33GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A00723E02FB5BC25C0353525611ED7939F805A46&dn=BLK466', 'size': '1.53GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:D348CF88460B60F0B6D4AF46D591723C183FD00C&dn=blk-466', 'size': '6.26GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:43FE585FEE14BAB0009B6746330FFF6EB0984750&dn=BLK-466.mp4', 'size': '1.67GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:9F0192F763646F8D2FB213758B55A454524AA2FE&dn=BLK-466.mp4', 'size': '6.48GB'}]", 150分鐘, 2020-08-15,https://www.fanbus.in/BLK-466
https://pics.javcdn.pw/cover/7t3z_b.jpg,BLK-467,"[{'magnetUrl': 'magnet:?xt=urn:btih:2A99F135A73ABD4DFF4D73CB377727B966835427&dn=BLK467C', 'size': '3.55GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:E57C02D27A3CB790DF8B4899E5BFAE2875BE5504&dn=BLK467', 'size': '1.14GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:351824DAD1965AF3DA2B0632ADCB83A11BBB9398&dn=BLK-467', 'size': '1008.72MB'}, {'magnetUrl': 'magnet:?xt=urn:btih:6CC61468FB13BC4F7692A1FD9DF6897B01FCB0C3&dn=BLK-467.HD', 'size': '2.99GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:D91B7DD865D09DA5EF6F5DD0173F6C15726EF3D1&dn=blk00467', 'size': '3.44GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:948EE5C3AB3F1C38B473A1B25D7F1D7C4CF64877&dn=blk-467ch', 'size': '5.12GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:cc81667a09abfc7910af414f3cf5c370a4c9c669&dn=BLK-467', 'size': '5.05GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:ABD03539F028FB22EC33A344F647B6557228DBB7&dn=HD_blk-467', 'size': '2.20GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:97593A31BD81091AA3FF57DE1109BD418045D615&dn=blk-467', 'size': '4.91GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:D9FB479D9F74C3F39BFE9DFEEB83F4AD627C3369&dn=BLK467', 'size': '1.24GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:39322E8AA92D21176FE51813510702F48B14D558&dn=blk-467', 'size': '4.91GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:6B6D0FFFCA341A1ECE650AC01D4FD3FEE778D8AA&dn=BLK-467.mp4', 'size': '1.31GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:575DDEA1DD2442E6F30B1CD3C3BD8750C165AE16&dn=BLK-467.mp4', 'size': '5.10GB'}]", 120分鐘, 2020-08-15,https://www.fanbus.in/BLK-467
https://pics.javcdn.pw/cover/7t43_b.jpg,SSNI-853,"[{'magnetUrl': 'magnet:?xt=urn:btih:2E5139663A4ED843692042229FA0C8B5EB36FE33&dn=SSNI853C', 'size': '4.45GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:8B05233FB7BDAAC4853EBB642E7B34210F03DF8A&dn=ssni853_ch', 'size': '1.83GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:4CD7225F9C0212F471F1641A57A903DA66D24DE2&dn=ssni-853.mp4', 'size': '1.52GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:1249A2613CF634AB8F92AE3DF5564E6353B510E4&dn=SSNI-853', 'size': '1.25GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:3CA3B367112F1C6E2E14BA01E67B1099FB18428B&dn=SSNI-853.HD', 'size': '3.79GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:40A3BEE254B10979BFE08CC1767FA48B175D22A9&dn=ssni00853', 'size': '4.41GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:77DC2B4D7F46964454EB835E600BC682D638FE2D&dn=ssni-853-C', 'size': '6.14GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:0CDA909C40183D38B6BBDE585F159D9819955CDC&dn=ssni-853ch', 'size': '6.49GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:393452F475E8D275C58FC6FB20CFD10E68812340&dn=ssni-853', 'size': '6.28GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:A0FC4C4BB8C28750936B3CA5486D188E3218BE86&dn=SSNI853', 'size': '1.55GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:76B15D4229B32A57215BA18D5009556D1C8872DB&dn=ssni-853', 'size': '6.22GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:B52AFA3EE49DAE35F5C5A3B118CEDDCD19FF0F14&dn=SSNI-853.mp4', 'size': '1.66GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:652236422B129AF58C0B6FFEC29B293E36F40351&dn=HD_SSNI-853', 'size': '2.78GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:E0E995476D687A34379BE25274DB433F4580E412&dn=SSNI853', 'size': '1.66GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:69BE8638EC4DB9DF38ADF2CAA4F309B5A8C7CEA2&dn=SSNI-853.mp4', 'size': '6.45GB'}]", 150分鐘, 2020-08-15,https://www.fanbus.in/SSNI-853
https://pics.javcdn.pw/cover/7t41_b.jpg,BLK-465,"[{'magnetUrl': 'magnet:?xt=urn:btih:168EA6E2277573225DA9A113D43763E0FB2EE7A1&dn=BLK465C', 'size': '4.49GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:746E759D55F4D3A2ECA1E30F4372E69315B3ABAF&dn=BLK-465', 'size': '1.14GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:90FA4CEBB68CB462447D6ABA91C2A291B7642E80&dn=blk465_ch', 'size': '1.85GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:66E3B175ADC31BD961F0952A9B5C141C8D30F354&dn=blk-465-C', 'size': '6.14GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:96002697559E908E920B3BED721347E9F6FAA1E3&dn=BLK-465', 'size': '1.26GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:3DB937EA32B4971EED7B0C447A204CEFD8B5EDFC&dn=blk-465ch', 'size': '6.55GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:778D7EB7B45A3ED9E49531876D557A593FF49CC7&dn=blk00465', 'size': '4.38GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:F811CA5E532B1338C22A61F9A921E4EABB4A2086&dn=BLK465', 'size': '1.44GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:892a7924fdf59633057cde78f37c234190a24e10&dn=BLK-465', 'size': '6.43GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:DE1E1D6DFCC1E221C17A33F4C1310B1D82D9FB7E&dn=HD_blk-465', 'size': '2.80GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:5D17531EF12979E9CD0F921A5B2C6BA7E7255404&dn=blk-465', 'size': '6.29GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:9CF4815F4394AD2BF9346788FD27D1B8727CE640&dn=BLK465', 'size': '1.53GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:4B453C0E380B9B4776BEBBDB6527903F4E912E2F&dn=blk-465', 'size': '6.29GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:D6EFD1D1F3FC57CE57B097CDCE6AE13CD0944C84&dn=BLK-465.mp4', 'size': '1.67GB'}, {'magnetUrl': 'magnet:?xt=urn:btih:B11A870F70986BE8EC03D97DF7C90B5FA3A8DC5F&dn=BLK-465.mp4', 'size': '6.49GB'}]", 150分鐘, 2020-08-15,https://www.fanbus.in/BLK-465
